"data_name","data_pars","basic_pars","model_type","rsq","rsq_sd","nearest_mature","age","k0","B0_exp","B0","theta","cwd","mean_prec","mean_si","fallow","indig","lulc_sum_15","lulc_sum_20","lulc_sum_21","lulc_sum_35","lulc_sum_39","lulc_sum_40","lulc_sum_41","lulc_sum_46","lulc_sum_48","lulc_sum_9","mature_forest_years","num_fires_after_regrowth","num_fires_before_regrowth","protec","sur_cover","ts_fire_after_regrowth","ts_fire_before_regrowth","last_LU_9","last_LU_15","last_LU_20","last_LU_21","last_LU_35","last_LU_39","last_LU_41","last_LU_46","last_LU_48","ecoreg_439","ecoreg_440","ecoreg_441","ecoreg_442","ecoreg_443","ecoreg_464","ecoreg_465","ecoreg_466","ecoreg_467","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_484","ecoreg_485","ecoreg_491","ecoreg_492","ecoreg_496","ecoreg_497","ecoreg_500","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_525","ecoreg_529","ecoreg_540","ecoreg_566","ecoreg_567","ecoreg_570","ecoreg_574","ecoreg_584","ecoreg_611","ecoreg_616","soil_2","soil_3","soil_5","soil_7","soil_8","soil_9","soil_10","soil_11","soil_12","soil_13","soil_14","soil_15","soil_16","soil_17","soil_18","soil_19","soil_22","soil_23","soil_24","soil_25","soil_26","soil_28","soil_29","soil_31","soil_32","soil_33","prec","si"
"15yr","LU_soil_ecor",NA,"lm",0.252716254856412,0.0175951782148797,0.258811394245023,NA,NA,NA,NA,NA,NA,NA,NA,-4.56059851381784,-3.19984770454249,-38.6174889292898,32.918623338191,-36.9595713322617,70.8957475551983,-86.3913406978559,-10.1329149362395,-124.751322335354,-52.4703556154228,38.3148505668829,-30.3326504419422,-79.7431882669344,-117.326164465916,-40.6051746518191,1.14953539297257,55.4455379506522,-5.89719624599559,0.96145739599956,51.1587863336208,20.3033898557885,NA,36.0649256257098,NA,154.028513958664,53.6482029380022,42.6970495534863,NA,36.6781246030467,41.0219510766431,-16.717116046493,23.327919362006,6.06369060050812,66.2310475931733,86.4877254538816,52.9735263948424,30.3444240149878,133.573519319365,87.663324209166,35.5944476295219,68.4966535439865,51.9992804801656,46.9316038672326,62.1256634654288,74.0550605114154,38.3438622910442,29.0034341677861,-4.44308762367385,65.1622070867708,60.3001715882325,19.0259761395043,125.870521167394,74.5500871021463,55.0271508096566,35.8636053952138,60.3625339333773,-4.48752140627347,39.1299298793418,67.0229503436039,-3.87051497917175,43.1142190889632,32.2647690293662,-18.1838249337976,38.5579204842525,60.5161733793814,NA,-73.6778766160348,-73.0460334129287,-79.1542145032489,-78.1440665606744,-77.5018769040879,-67.6752219207567,-79.5727983595079,-114.528260183497,-115.683462860394,-49.1892230356605,-76.4037148725307,NA,-65.1363386992789,-32.1760528047528,-86.393043306148,-45.1128585600009,-97.9756801602134,-116.557912930131,-70.1317955892437,-64.7487388096017,-73.8536318005942,-56.3228982722559,-47.1880792397148,-61.7877714150311,-73.1816629853268,-114.765577950332,NA,NA
"all","LU_soil_ecor","k0_B0_exp","optim",0.177664341049861,0.0104336503131228,NA,NA,0.126461786815875,0.00711211056312196,NA,0.130773099689461,NA,NA,NA,-1.53228406937754e-05,0.0308987486504212,-0.00403874305550152,0.00243626217517273,0.0350112246115321,0.0114175496729186,0.0010275389978887,0.045687049386175,-0.00359580459929849,-0.00111306396324536,0.000985144898370542,0.0570275617204804,-0.055664400588604,0.00785071473319429,0,0.0278197529724976,0.281001003993535,0.0397602753460249,7.9500595200269e-05,0.190104016829098,-0.00349116853920417,-0.0863562793973741,-0.0482238949541425,-0.011151285032119,-0.0159817252403892,-0.0310473906939398,-0.113200819583177,-0.00504766915315991,0.0723190811371935,0.0163329201174724,-0.0439301982134436,-0.0400741771020319,0.00751426160883039,-0.0261144826733309,0.000292358955583686,-0.0408324452488778,-0.164162928789901,0.0998442182593384,0.0478265369209745,0.0253610580405742,0.136863781156426,-0.0105953597403268,0.0951693175111837,0.00598160220498219,1.68756158160648e-05,0.0134132945728914,0.137082180854568,-0.0162092938589513,-0.0389921945051266,-0.0421253548528383,-0.0856386457326582,0.14773590494057,-0.0110875981398615,0.150482908315536,-0.13958493439869,0.10045188292017,-0.0323692462873785,0.0510002001140105,0.101326380130732,-0.0703528599750721,0.0641425625086549,-0.147844977365834,-0.0386603464635048,0.0852426427936059,-0.0357272596837196,-0.0101787050520159,0.0857959785606137,-0.00272314193597237,0.0174247365179229,0.00133435396139012,-0.000800429565059379,0.00658660797196015,0.0139468250166943,0.00245720587543902,-0.00969945515712905,0.108535578227284,0.0293645098133258,0.0327676229958763,0.051323469978449,-0.011450622207098,-0.0728362843561013,0.0222751713984358,-0.0696963781130833,-0.0277446378640387,-0.0509196707372394,-0.00123263445096104,0.00143450646524029,0.0292972062565456,-0.026377918394977,0.110354898392002,-0.00130006065349319,0.0361550521945729,NA,NA
"all","LU_soil_ecor",NA,"lm",0.228605999103984,0.0143661850200207,0.276084037500078,NA,NA,NA,NA,NA,NA,NA,NA,-2.47142112567386,5.51703382675844,-40.6297723708288,-135.933846016508,-30.6750879817923,67.7200877224166,-85.9121447457092,-88.534131190108,-61.8901877135129,-13.5309805291409,146.645039141078,-16.2714580893136,-54.8236416380529,-137.488972884919,-25.6707409942454,-0.163505196622287,48.7639049057546,22.7157999999843,4.87873823159848,122.241600931824,98.4699875778403,127.514426517072,103.151790292454,49.8416457019676,131.59796077131,113.727692416099,72.1885217726712,NA,29.466667309519,42.0950090719945,-14.8380199378736,26.7912536875752,20.8482152468846,55.4983295177396,-0.194968621569057,26.3589064091107,4.96066843370979,122.676344084369,51.7920958569953,47.3856301200342,62.3741344058445,37.6203354091581,35.5581986749474,55.0278794254089,66.8398219600951,27.9222878152449,20.1902071065766,0.929508115474554,43.743109536013,46.3957297335491,25.8794244321265,100.17099391575,61.5510777936383,46.7871033112125,25.2220133694041,45.9610426090832,2.23615051796434,34.2009295894575,53.1099315365647,11.197311644074,33.1296382525681,18.7538191352442,1.95184093874955,82.3856821258438,33.9082350052678,NA,-30.4772737328706,-42.6861727809901,-26.1918155842834,-44.71821952731,-40.892950943929,-31.2020514229227,-45.6249603521304,-43.5107286400884,-112.47644564975,-17.3197488018207,-41.3417276563658,-58.3777451941757,-39.6519695730366,-41.7828353870555,-49.5721000755102,-35.8884239974228,-37.9039057545762,-63.9468423117764,-33.8901125083963,-30.4931154962047,-38.0110492089231,-27.5532265862386,-25.176655065327,-25.9695537307166,-31.821345452905,NA,NA,NA
"5yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.210787396633279,0.0122863650121418,NA,NA,0.242550808497658,1.4172381254163,NA,1.88705153195575,0.00269855282163528,0.0517004395481526,0.446245076119966,-0.00257351299044007,0.0086568820650728,-0.357076452603252,3.50971466794175e-05,0.0906696256713434,0.0397275543286264,0.199672850827682,0.00129355889404955,-0.128524757603494,-0.201155398672757,-0.0668056610044115,-0.0765324489728863,0.0303832297409151,-2.24278162856178,-0.19776554310748,-0.0130407256008777,1.00329598717796,-0.16579703974539,0.00538235183805973,0.809256459015593,-0.195027908261,-0.186469515774257,-0.263918883153954,0.178539661472294,0.0459087063764815,0.183530306670011,0.140008603044054,-0.352530893525956,0.453549369218062,-0.0155944800064679,-0.184267512291727,-0.266496163984918,-0.60147332732421,0.1540520500935,0.0792160602997591,-0.100821645329814,-0.124070048888758,1.45900136030821,0.628231536223393,0.248469244887516,0.0991041360758895,-0.21335178665287,0.502516322314221,0.109983864896357,-0.0343984191553637,0.917309566018898,0.344933613613622,0.452693150631009,-0.0808598973616285,0.424167870494118,-0.619961220478082,0.0472153406750559,0.275950132129733,0.0997533977516335,-0.409235600121756,0.493121143260331,0.47221555524344,0.262571138931081,0.381635574091039,-0.736454807584121,0.722902785135571,-0.546482002820957,-0.649316726893784,0.228611394668586,0.182441963626572,-0.193077538976336,0.185936564460381,0.0574890872459269,0.525585748597467,0.539903989632318,0.607573983975045,0.459344005756638,0.277221825536197,-0.803777631259685,-0.907752970667787,0.772537311143747,0.454983369627576,-1.28463088045051,0.123373302451065,0.562961931944605,-0.218384550474963,0.0698600189319457,0.0324705470489761,-0.488789105350668,-0.324410659189788,0.496135623994692,-0.444101390321262,-0.0734601491973063,0.328662791325547,0.458981781744807,0.168792122824251,-0.768743347825991,NA,NA
"5yr","LU_soil_ecor_meanclim",NA,"lm",0.274411749870914,0.0261889611292785,0.234446623222289,NA,NA,NA,NA,NA,85.1572123824438,-39.6271551889114,21.5830377461542,NA,-3.19943443357965,-13.8148477628155,NA,2.71202383348317,67.2621819455576,-102.64169515388,NA,-19.7999730052434,-82.7293891815128,35.6029797290317,10.6101793225898,-42.1256865309123,-111.125385174314,-44.9693748459817,1.63132113494225,45.9867494283773,5.308419665578,6.62985883445487,41.8214386652442,25.6871073959996,NA,22.4884133431709,NA,24.9695909640605,42.4997863574854,71.6483744375462,NA,13.4300003243397,7.74738381048382,-16.9616135000337,17.6933574702199,-0.936889605551239,15.0299547574583,145.472937299438,79.7394508457135,50.2219135468994,101.423182552337,59.2362102470106,56.9664175236117,58.3376644609799,49.6669720394189,44.3719652721147,65.8009893305703,32.9721850652234,63.8912018055346,26.3382968859862,25.4989200135592,27.3992432933765,52.5322026140192,-3.17563087272343,60.797509822287,67.8669347671029,58.0943758375204,39.6191165707916,59.3502275434193,31.0094676241771,33.7642797758754,70.1149090822929,-15.8352614018155,48.5029467960266,43.5688979009108,-23.9325994995737,57.9886600973597,63.4587909828874,NA,-82.8759138981058,-72.431093983327,-78.7708044742131,-72.0289336949074,-68.522737318503,-62.6292842902849,-83.2037809250967,-103.109795471285,-111.835049625915,-50.6042518078024,-71.3872018019407,-121.170192766778,-82.6506733995484,-55.1165015980603,-79.9643555173177,-63.4132933376158,-80.6000836228929,-103.863102571128,-75.1110238561406,-63.5610965093723,-77.8050667079433,-61.892571931196,-43.7976636168014,-61.2664473147647,-68.0410073243519,NA,NA,NA
"10yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.192608877857401,0.0202642599258252,NA,NA,0.351182184761212,0.259595688426321,NA,0.410618705219499,-0.00785944477666945,0.139489127845745,-0.00182589362054708,0.00401283925477308,0.205595887692453,-0.106520345315879,-0.0567329206579852,0.000509328596838949,-0.00206250795119311,0.0467802796276131,0.0137446025050806,-0.130643389391268,-0.0395799870421245,0.00702301300205265,-0.0216602684504945,-0.0489383859999567,-0.307868888390401,-0.00340502771843814,0.0978194897074022,0.523367819479664,-0.352991310123793,-0.00896224075916396,0.64771086362844,0.0174837005116348,-0.188372690189389,-0.13882172948243,0.10260505365159,0.441511640962864,-0.25890818865345,-0.0584772700809129,0.237260580471435,0.198975824025326,0.0862502757315205,0.0363197629952789,-0.0459585566712519,-0.0123880333496108,-0.105522526801767,0.300356649027739,0.181465238864374,-0.143009804365775,0.146657544012689,0.108784743780754,0.0622845078789292,0.207907946047361,0.0219101012644105,0.26520030346283,-0.0769534748564908,0.0784746188015371,0.19149737618751,-0.00145329568657454,0.072038868679595,-0.0689742370314544,0.248860312256299,-0.213398029911202,0.440050197643939,0.140433487989536,0.130546492906618,-0.284884170090856,0.345466460975757,0.0963527119773827,0.118260090168932,0.284474953831756,-0.192535630769467,0.428476223169944,-0.199853213198728,0.0148710784870225,-0.0363318676824847,-0.0522882444537009,-0.0920956749185301,0.275476443550383,-0.108385108341422,-0.090153392082585,0.0395457063731142,0.228813141234022,0.149209459328039,-0.0854628035734863,0.0740490677082578,-0.514586814355953,0.210936013594024,0.0571902861650426,-0.107654706536654,0.178661465800765,-0.0799275681034889,-0.278265055669244,0.3314181846769,0.0679823300015369,-0.283875638491906,-0.422608450112161,0.0103544904556775,-0.111743864939257,0.300038986215292,-0.348016627553514,0.210543276442158,-0.216030598049689,-0.149646002886796,NA,NA
"10yr","LU_soil_ecor_meanclim",NA,"lm",0.268357463447296,0.0188686218952955,0.226472571181164,NA,NA,NA,NA,NA,104.357914725597,-51.6423932985436,46.8280393266013,-3.19009757343128,3.40718357148667,-14.2188720949524,NA,-17.9136829846905,94.5364690034886,-117.037031357263,155.500485043372,-23.6152586975588,171.782106495835,5.88271168544135,-13.9990008564274,-53.0184803677709,-93.6559267202574,-34.6228127836009,4.11489278798228,49.2244840319309,8.53330434246504,3.93838833709565,24.5846687885974,-4.7174932514007,NA,6.14612024593607,-56.6622442673658,123.926299969854,5.01536765354258,-100.860030040806,NA,64.297694966563,73.8301503833048,50.4018680908724,69.1254440177205,48.2042034442843,NA,114.210922375562,105.748636617054,58.2848924792552,145.953537385126,138.190157915159,112.559062062647,119.42095345599,100.135599273245,97.4666964575278,112.461534803865,110.712943078487,NA,80.5337758987108,69.2749384888755,111.57029678006,110.816240018238,46.1808476356793,156.323783571426,124.398349056523,112.323508106619,87.9589694098928,109.106100283756,77.5780508156537,91.4636234176867,127.014418200046,38.0285955898286,97.104561699584,116.602081012193,89.8617396334777,100.342553593958,127.489710562975,57.3769175958698,-62.8402030615279,-60.4207204826602,-90.9885499101242,-69.9414043103248,-57.7543026514121,-54.355370982417,-75.9056722893595,-102.029855634708,-98.3105635202553,-51.5364906446657,-67.6360574893452,-73.6480179150004,-72.7830061038235,-24.6886388186512,-77.4770550644528,-50.8859834857156,-65.0457123206463,-92.2011121577158,-94.2817566303208,-56.384096950882,-68.874580158716,-48.8855768374494,-43.6066712663986,-51.1661099615124,-71.7257611370561,-106.834175961596,NA,NA
"15yr","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.195291162570055,0.0161536379050362,NA,NA,0.134179531795603,0.0950754117357657,NA,0.289119867587398,4.55862797726922e-06,-0.000685033344768751,0.126789771855834,-0.0194177025705306,-0.0469016553600735,-0.0682363027972976,-0.110163030549372,0.0105962814937481,0.00923720995650436,-0.0147873827393575,-0.0522225103954033,-0.122156437171097,0.0363874759139778,0.0256570979664896,0.367956662296644,-0.0479794122035582,-0.192308018108984,-0.0446618491244174,0.000113181388013651,0.685552130491728,-0.141999330369628,-0.004432485120101,-0.00579018443825242,-0.00325014676426969,0.0246322464887393,-0.00344001722304419,0.0356404738511282,-0.0827508485767211,0.0366833233205261,0.0500164938824904,0.0614103982535787,0.336731630460241,0.0339380175730005,-0.0740823120001371,-0.111948651335088,-0.240272556309571,-0.112708423689511,0.0761093243058874,0.0997020764343576,-0.279129490946409,0.377185971276354,0.0920934909688534,-0.227705958077985,0.252328591667469,-0.0694944579021772,0.170447466091172,-0.0415050139865367,-0.0972876203805028,0.24817401699489,0.245835607046695,-0.147304979189409,0.106605076238488,0.149632425210373,-0.254515687421113,0.528886879186938,0.224193798227426,0.225274216095553,-0.185861486423355,0.248415246034879,-0.0793125081583163,0.112572162287818,0.226768073994928,-0.366187010935899,0.182821545370007,-0.104835229946883,-0.206012576701774,0.0929501435385102,-0.0852586249832201,-0.136443100284044,0.0248850601780552,0.0114565027294167,-0.0327664063767574,0.0329148998609102,-0.00964498276556455,0.0360929296069874,0.060863380925694,-0.047626462861941,-0.147111702581367,0.204705786721062,-0.010883956247802,-0.0232566752173867,0.121737277647444,0.212826890047284,-0.0808635007325461,0.230217416477275,0.083152545035725,-0.0508059615447002,-0.0338044252547083,0.0481587376766545,-0.120287758084592,0.180154570525726,-0.0472526704274713,0.145474555947319,-0.0182313727430723,-0.00308568878406622,NA,NA
"15yr","LU_soil_ecor_meanclim",NA,"lm",0.261675484246535,0.0288982522854202,0.199913626306746,NA,NA,NA,NA,NA,90.3903013628255,-53.2014557796313,29.1664404332251,-4.53228517715126,-2.77756791395938,-38.1695403009704,3.5807105270974,-37.4205980864108,-207.749904085673,-110.953194998543,-10.7145658458646,-137.45177968562,-78.0062992344391,7.97226957771455,-36.3225735264967,-78.126313022485,-116.778292444675,-54.5501301517448,-1.22742321919086,55.4416544230595,-5.44268448853972,4.27262698790308,23.9652963589365,-4.13844430722868,NA,7.48226523868545,100.796827209138,57.2067474011444,24.5677038898066,17.2333174738012,NA,23.429169135231,26.1519776980921,-5.83752391803938,17.449109965547,1.98801770837153,68.0123758729853,42.6662561863718,90.1429792674555,42.9144520797561,122.323081320224,94.5633438784896,59.9221640772645,80.1555569084881,53.3563256205221,55.9756520902444,72.9538448007878,NA,54.4756235719785,45.7040153335915,13.8902924550028,67.8779990331775,70.93908198787,6.94820006034747,121.972869523483,88.9760484293588,76.7737455539825,50.0755043702409,65.5273953865752,9.55175743180383,43.330992391646,89.5428012512298,-6.2092829336924,50.1588821626888,71.6448449729848,-23.5772325978643,52.6347717958275,86.3864528257411,NA,-71.5565520008874,-62.8442251962271,-80.5548670059683,-70.7741536750684,-62.2281113616937,-59.771786586036,-72.9897792857092,-85.9469042046301,-95.9930945436105,-34.8884710925748,-59.8157727275525,NA,-65.8374821088918,-15.1061066360205,-74.3101746945939,-39.756756240032,-71.2742338704173,-100.559575962831,-76.1293162042896,-55.0633426946154,-65.6329343869643,-51.8738054407655,-35.9638948007095,-52.170736584653,-68.9499370148818,NA,NA,NA
"all","LU_soil_ecor_meanclim","k0_B0_exp","optim",0.17920565470412,0.0224002009693664,NA,NA,0.126829792503461,0.00696688737270242,NA,0.130719965907322,-0.00106376596862337,9.85415356904915e-06,-0.00326817745265217,-3.73658589911467e-05,0.0458724976391265,-0.00649018569813172,0.000969633874504491,0.0361022040258605,0.0083243674880653,0.000969633874504491,0.00196763506967958,-0.00452618165032609,0.000276621283464464,0.00096963387450449,0.0485119978735043,-0.0583481809037266,-0.00820357018339687,0.000383245086635121,0.0233930825617555,0.276578406241884,0.0312423905387308,0.000704673816846353,0.19485477829822,-0.00292037431242486,-0.0321263363440555,-0.0473165368125218,-0.0186486796299902,-0.021124690989398,-0.032110118734559,-0.0954477518225967,-0.0503437992190618,0.0716204815411748,0.0165473364588254,-0.0389202685074958,-0.0377719450184134,-0.0150362011728291,-0.0295784052926361,-0.00247521559092257,0.0785923310263851,-0.171406088983789,0.113661441705539,0.0545317238876519,0.0167988566046319,0.140292562796917,-0.00895836063366241,0.0969977059333399,0.00561690254085839,-0.00114974450008256,0.0264973013991488,0.148935929470305,-0.0174793063273707,-0.0380907043124885,0.0161723634902694,-0.0836433198424432,0.178538109118885,-0.0116744827234862,0.153927270649346,-0.138964111505493,0.103287992995388,-0.0299521608289574,0.0556453546191742,0.105344604080813,-0.0659392841846792,0.0711230313229983,-0.146362354759989,-0.0399604822841847,0.0778970101285465,-0.0333003512725177,-0.00993428221637173,0.0867850002615352,-0.000348819443080016,0.0169218685264639,0.00719091133017664,-0.0052575328012029,0.00792323928935714,0.0199240952253759,-0.0584395453073269,-0.00737211871206978,0.0523071798222295,0.0275755833182797,-0.0278528816571958,0.0559334345568809,-0.0125998843528477,-0.0719404135511755,0.0240914216921955,-0.00878081500016679,-0.0269629432372697,-0.0512443910205999,-0.00890513620288343,0.00123886707747333,0.0341815246562032,-0.0244746262804065,0.109579845953535,-0.000275174947405269,0.0382769295771928,NA,NA
"all","LU_soil_ecor_meanclim",NA,"lm",0.237572176061804,0.0180708367964698,0.266019443165207,NA,NA,NA,NA,NA,86.1960763348892,-41.0663864542453,29.9147947118715,-2.27518735454129,3.04022862859785,-40.7439131392973,-107.317127014475,-31.3903889926164,6.88575580523845,-50.2503354205612,-87.1177165381212,-63.2244786671519,-29.8146559937773,-595.000843948744,-25.9110591523688,-54.3288372526845,-112.702566937927,-27.3807857630335,-0.220635221885746,45.0374470717293,12.3547418484169,6.99820108478168,-224.188212741572,-251.464359834417,-244.267661298539,-247.999604552696,-268.606411938553,-225.278350958346,-236.307176109936,-279.857000542342,NA,26.7982467474402,40.4332835604191,12.0761609266594,31.864999654878,28.3581395723648,68.066395899758,36.3837991489885,53.4331017190403,39.3843932311759,122.567535810908,68.3248088904769,77.1859227252163,81.2088521887485,70.5262913348902,55.9966835256668,65.5581702030419,81.3514908696288,71.5584194894461,50.2486140656039,35.1950505069747,59.4207060924969,59.6260224791168,23.9360483043985,113.070698365705,81.1769338399991,77.3207683133505,45.5023055071928,65.2751284516581,38.2479905845372,51.8487700964705,90.8204661924361,12.211576913252,46.3062369650849,64.3460135083339,-4.39999523024999,111.560803047689,64.8122905904028,24.644457137573,-17.3905931931385,-22.9351186220426,-29.7635591118749,-30.0146829462903,-23.7495076275424,-20.1981879720989,-32.5587839842003,-59.3853763025637,-74.3910224727648,-6.90233876336973,-22.6201554973269,-39.5237125099544,-23.8257884972165,-86.9055105927328,-34.1921362894884,-25.6379922930859,-33.5413094817006,-48.1052611778138,-16.6435626796565,-18.8890024949006,-35.1955084702303,-20.5947189366609,-5.48649556479427,-13.9255916510415,-17.7863569249033,NA,NA,NA
"5yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.210783239981151,0.0141444667402507,NA,NA,0.323889486512699,1.3839485910936,NA,1.94900433782837,0.0180315715901507,NA,NA,-0.0915735566521349,0.0253485929313107,-0.33156657950018,-0.0258429193395219,0.054431488143291,0.072729925038034,-0.0401257806417291,-0.0528506476780825,-0.153814182869963,-0.00370450136675628,-0.0641928720159614,-0.0735329092668991,0.0612399858679552,-2.6869887659347,-0.14134234822837,-0.000436593594944219,1.00759083453396,-0.0350533539766717,0.0374459003832053,0.809450144580694,-0.149902995413164,0.494290287520024,-0.194055372039347,0.171322253776507,0.387883172111492,0.233285536545685,-0.251439564032929,-0.317447960763979,0.532693287824615,-0.0258262913081877,-0.125377749757443,-0.2776048893905,-0.479751823898154,-0.229501684433738,0.0406157194328614,-0.0639447473347362,0.238258123660568,1.02644660665561,0.602906141533615,0.22258468790857,0.058798693802325,-0.227117129235569,0.524486437662143,0.060269858612553,-0.0836242059841086,-0.134159948785353,0.414634033504064,0.584535914430359,-0.192067470686041,0.365208882036117,-0.628797010424359,-0.0385310183993036,0.26831833561916,0.141093009820044,-0.418267526313825,0.542516908950388,0.478232019998303,0.276664973378861,0.520151925673658,-0.577287451543873,0.804512207623454,-0.523338918350646,-0.713361769848235,0.215590179997915,-0.0185035553496375,-0.16219165619741,0.214138999120027,0.0831248250805751,0.483169780639846,0.606304584137333,0.598568536010009,0.526434213511693,0.266904450555677,-0.757704048503759,-0.944391049465524,0.821376742645733,0.606907895199735,-1.35818145036323,0.164447352350213,1.10218285055821,-0.251390146655214,0.151711824677266,0.0820366922241638,-0.318192554191292,-0.261596544064099,0.593956702264085,-0.460281630793485,-0.0765490981987141,0.307150022805362,0.498022280000323,0.266784469081793,-1.13432036845804,0.00425835775066768,0.000597963123336033
"10yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.194200572746527,0.0144834876572597,NA,NA,0.344365670529809,0.24612776983254,NA,0.453266425079712,-0.000117593269517611,NA,NA,0.000535639982228604,0.207833918316186,-0.0957563506300838,-0.0440177449261925,0.00187335074810437,0.0102509955070587,-0.0801092439597967,0.039546434795363,-0.085147029997753,-0.00197167155240957,0.0076563260565104,-0.00472315613130505,-0.0368402080598211,-0.241612566788895,0.0108324325895196,0.0962496489856278,0.606734327590446,-0.353095013152245,-0.00328746735604543,0.651948367844796,0.0273503263995125,-0.0922124261612291,-0.146634161036995,0.146468524731252,0.567088488858744,-0.262640871000121,-0.16600186566917,0.34834903117662,0.197592855770901,0.087925808106128,0.0807626196601844,-0.0307489742417345,-0.0174819471069079,-0.0372528579051658,-0.0729294607716458,-0.0656674094581601,-0.104524030191971,0.00223334571272785,-0.20223131948303,0.0554225040405121,0.16738462975689,-0.102478412480438,0.254590000575684,-0.052241380860313,-0.0811853137402115,0.244355550004395,0.0432216203162486,0.0863938462713268,-0.0368206664133905,0.21445097055119,-0.236768432912301,0.390208769277089,0.118992556707311,0.105470352606572,-0.3036555996016,0.302511153425065,0.110416182099394,0.113911611972535,0.273453486949754,-0.238214684437966,0.403517751006299,-0.184645390228739,0.0401694475042594,-0.0257588904986302,-0.0511160093853504,-0.0538652086539291,0.357532478560838,-0.0787454592568973,-0.0547789199445449,0.00359555257096747,0.261645345105799,0.151857877959402,-0.0706439047250136,-0.132710696081867,-0.503988658767701,0.373174287096139,0.0754218873754384,0.24483062454278,-0.038508156610598,0.0229071247112719,-0.249629725505197,0.564719484404857,0.239087126309538,-0.209742883416392,-0.401880532308755,0.0404279127337262,-0.0915037191639015,0.162848046767925,-0.316943803990625,0.243426651003005,-0.184127879205374,-0.142572565539535,0.00571609539067797,-5.34599745930564e-06
"15yr","LU_soil_ecor_yearlyclim","k0_B0_exp","optim",0.195823851011196,0.00964036015073643,NA,NA,0.157088788457625,0.0831679486787576,NA,0.294265784620027,-0.000724190763271988,NA,NA,-0.0200770928543887,-0.0481458549716498,-0.0368092901928924,-0.119888307710597,0.0313405475465881,0.0176572558728353,-0.0830809342034481,0.00444939047441372,-0.0868400984380525,0.0450581318639656,-0.07558845852848,0.378866336086366,-0.0615375980276996,-0.25438604700693,-0.000218177990849655,-0.00414280747554907,0.711011245344529,-0.123702257063838,-0.0113111180352416,-0.00178896781162487,0.000188460937886909,0.00444939047441372,0.000182413276196843,0.00444939047441372,0.00444939047441372,0.00273023971902836,0.00444939047441372,0.00444939047441372,0.344221256845692,0.0278832839994707,0.102370624890678,-0.127077797483447,-0.236737332724922,-0.293209840993774,-0.020867570011077,0.1779301243093,-0.26626097818853,0.35354979485906,0.108541251420706,-0.275108845399573,0.249631591184043,-0.014735426518779,0.183378543665449,-0.0330898542460442,0.0524234179016139,0.0703801564328648,0.284812573783094,-0.150815350605672,0.0973375417993382,0.156422275618785,-0.267257666990693,0.609520597215684,0.218026458657244,0.226560103203926,-0.190791788771387,0.257973114998561,-0.0528934386224187,0.136722563043801,0.253696530140414,-0.359136526322177,0.196696217457097,-0.098958081998126,-0.0643497671124933,0.121533655753044,-0.0342136596034422,-0.20432696979532,0.0489368025967681,0.0378459169231594,-0.011137138283067,0.0575085000386202,0.0125984240526543,0.0565373849422647,0.0750538809995873,-0.0561010539669547,-0.13763982273526,0.230239691189739,0.028967319004159,0.0343236888056224,0.135092421649005,0.317062973071196,-0.0834710698140862,0.221309523345988,-0.357051259151594,-0.0426150819429483,-0.0221652225337252,0.0772352522689963,-0.10627790979724,0.196726659022782,-0.0335530018224967,0.157079554078241,0.00593273164035677,-0.117975310318472,7.89377416346565e-06,0.00123023108964355
